 Time 0.00000000  [reference_trajectory]  x 0.00000000   y 0.00000000   yaw 2.35602094   v 0.00000000   w 0.00000000   t 0.00000000
[state_of_robot]  Time 0.63000000 x -0.61257738 y 0.40356435 yaw 2.89886017 v 1.38912040 w 0.83330635 t 0.63000000
[state_of_robot]  Time 0.64000000 x -0.62606137 y 0.40690318 yaw 2.90719324 v 1.38879447 w 0.83241255 t 0.64000000
[reference_point] Time 0.64000000  x_ref -0.65538872  y_ref 0.40033024  yaw_ref 2.87375831  v_ref 1.33375613  w_ref 0.88917075  t 0.64000000
 [tracking_error]  Time 0.64000000 err_sx 0.02654224 err_sy 0.01409989 err_yaw -0.03343493 t 0.64000000
[control_command] Time 0.64000000  vc 1.38684060  wc 0.82751691  t 0.64000000
[state_of_robot]  Time 0.65000000 x -0.63956953 y 0.41012878 yaw 2.91551736 v 1.38836027 w 0.83132463 t 0.65000000
[state_of_robot]  Time 0.66000000 x -0.65309985 y 0.41324085 yaw 2.92383061 v 1.38802257 w 0.83047847 t 0.66000000
[reference_point] Time 0.66000000  x_ref -0.68099673  y_ref 0.40772536  yaw_ref 2.89153230  v_ref 1.33467157  w_ref 0.88978104  t 0.66000000
 [tracking_error]  Time 0.66000000 err_sx 0.02566434 err_sy 0.01224737 err_yaw -0.03229831 t 0.66000000
[control_command] Time 0.66000000  vc 1.38600026  wc 0.82635968  t 0.66000000
[state_of_robot]  Time 0.67000000 x -0.66665227 y 0.41623961 yaw 2.93213539 v 1.38757316 w 0.82956318 t 0.67000000
[state_of_robot]  Time 0.68000000 x -0.68022473 y 0.41912477 yaw 2.94043102 v 1.38722363 w 0.82885129 t 0.68000000
[reference_point] Time 0.68000000  x_ref -0.70679156  y_ref 0.41455849  yaw_ref 2.90932200  v_ref 1.33556000  w_ref 0.89037333  t 0.68000000
 [tracking_error]  Time 0.68000000 err_sx 0.02480231 err_sy 0.01055902 err_yaw -0.03110902 t 0.68000000
[control_command] Time 0.68000000  vc 1.38516461  wc 0.82580299  t 0.68000000
[state_of_robot]  Time 0.69000000 x -0.69381723 y 0.42189655 yaw 2.94871954 v 1.38676607 w 0.82817389 t 0.69000000
[state_of_robot]  Time 0.70000000 x -0.70742776 y 0.42455470 yaw 2.95700128 v 1.38641019 w 0.82764702 t 0.70000000
[reference_point] Time 0.70000000  x_ref -0.73258639  y_ref 0.42139162  yaw_ref 2.92711170  v_ref 1.33644843  w_ref 0.89096562  t 0.70000000
 [tracking_error]  Time 0.70000000 err_sx 0.02390894 err_sy 0.00844538 err_yaw -0.02988958 t 0.70000000
[control_command] Time 0.70000000  vc 1.38426632  wc 0.82412237  t 0.70000000
[state_of_robot]  Time 0.71000000 x -0.72105632 y 0.42709938 yaw 2.96527775 v 1.38593378 w 0.82686377 t 0.71000000
[state_of_robot]  Time 0.72000000 x -0.73470080 y 0.42953035 yaw 2.97354638 v 1.38556323 w 0.82625457 t 0.72000000
[reference_point] Time 0.72000000  x_ref -0.75870292  y_ref 0.42708062  yaw_ref 2.94493101  v_ref 1.33727932  w_ref 0.89151955  t 0.72000000
 [tracking_error]  Time 0.72000000 err_sx 0.02306080 err_sy 0.00709244 err_yaw -0.02861537 t 0.72000000
[control_command] Time 0.72000000  vc 1.38340091  wc 0.82472348  t 0.72000000
[state_of_robot]  Time 0.73000000 x -0.74836125 y 0.43184779 yaw 2.98180893 v 1.38508271 w 0.82591433 t 0.73000000
[state_of_robot]  Time 0.74000000 x -0.76203564 y 0.43405153 yaw 2.99006807 v 1.38470898 w 0.82564969 t 0.74000000
[reference_point] Time 0.74000000  x_ref -0.78481945  y_ref 0.43276963  yaw_ref 2.96275032  v_ref 1.33811021  w_ref 0.89207348  t 0.74000000
 [tracking_error]  Time 0.74000000 err_sx 0.02219237 err_sy 0.00531447 err_yaw -0.02731775 t 0.74000000
[control_command] Time 0.74000000  vc 1.38249496  wc 0.82417998  t 0.74000000
[state_of_robot]  Time 0.75000000 x -0.77572407 y 0.43614168 yaw 2.99832457 v 1.38421698 w 0.82532309 t 0.75000000
[state_of_robot]  Time 0.76000000 x -0.78942443 y 0.43811805 yaw 3.00657780 v 1.38383430 w 0.82506907 t 0.76000000
[reference_point] Time 0.76000000  x_ref -0.81107017  y_ref 0.43787779  yaw_ref 2.98058348  v_ref 1.33891070  w_ref 0.89260713  t 0.76000000
 [tracking_error]  Time 0.76000000 err_sx 0.02132726 err_sy 0.00370727 err_yaw -0.02599432 t 0.76000000
[control_command] Time 0.76000000  vc 1.38156522  wc 0.82417261  t 0.76000000
[state_of_robot]  Time 0.77000000 x -0.80313683 y 0.43998076 yaw 3.01482849 v 1.38333006 w 0.82486985 t 0.77000000
[state_of_robot]  Time 0.78000000 x -0.81685914 y 0.44172963 yaw 3.02307719 v 1.38293787 w 0.82471491 t 0.78000000
[reference_point] Time 0.78000000  x_ref -0.83745508  y_ref 0.44240511  yaw_ref 2.99843049  v_ref 1.33968077  w_ref 0.89312052  t 0.78000000
 [tracking_error]  Time 0.78000000 err_sx 0.02048162 err_sy 0.00226993 err_yaw -0.02464670 t 0.78000000
[control_command] Time 0.78000000  vc 1.38064402  wc 0.82469503  t 0.78000000
[state_of_robot]  Time 0.79000000 x -0.83059150 y 0.44336479 yaw 3.03132434 v 1.38242813 w 0.82471049 t 0.79000000
[state_of_robot]  Time 0.80000000 x -0.84433183 y 0.44488608 yaw 3.03957144 v 1.38203166 w 0.82470706 t 0.80000000
[reference_point] Time 0.80000000  x_ref -0.86384000  y_ref 0.44693243  yaw_ref 3.01627750  v_ref 1.34045085  w_ref 0.89363390  t 0.80000000
 [tracking_error]  Time 0.80000000 err_sx 0.01961096 err_sy 0.00040798 err_yaw -0.02329394 t 0.80000000
[control_command] Time 0.80000000  vc 1.37967278  wc 0.82401402  t 0.80000000
[state_of_robot]  Time 0.81000000 x -0.85808028 y 0.44629360 yaw 3.04781851 v 1.38150746 w 0.82455305 t 0.81000000
[state_of_robot]  Time 0.82000000 x -0.87183466 y 0.44758720 yaw 3.05606404 v 1.38109976 w 0.82443326 t 0.82000000
[reference_point] Time 0.82000000  x_ref -0.89043879  y_ref 0.45028322  yaw_ref 3.03415018  v_ref 1.34115707  w_ref 0.89410471  t 0.82000000
 [tracking_error]  Time 0.82000000 err_sx 0.01878596 err_sy -0.00068544 err_yaw -0.02191387 t 0.82000000
[control_command] Time 0.82000000  vc 1.37872899  wc 0.82555941  t 0.82000000
[state_of_robot]  Time 0.83000000 x -0.88559517 y 0.44876700 yaw 3.06430838 v 1.38057292 w 0.82468352 t 0.83000000
[state_of_robot]  Time 0.84000000 x -0.89935969 y 0.44983290 yaw 3.07255521 v 1.38016316 w 0.82487816 t 0.84000000
[reference_point] Time 0.84000000  x_ref -0.91703758  y_ref 0.45363401  yaw_ref 3.05202285  v_ref 1.34186329  w_ref 0.89457552  t 0.84000000
 [tracking_error]  Time 0.84000000 err_sx 0.01794703 err_sy -0.00220459 err_yaw -0.02053236 t 0.84000000
[control_command] Time 0.84000000  vc 1.37775735  wc 0.82588628  t 0.84000000
[state_of_robot]  Time 0.85000000 x -0.91312845 y 0.45078498 yaw 3.08080399 v 1.37962853 w 0.82510219 t 0.85000000
[state_of_robot]  Time 0.86000000 x -0.92689925 y 0.45162312 yaw 3.08905502 v 1.37921271 w 0.82527643 t 0.86000000
[reference_point] Time 0.86000000  x_ref -0.94371552  y_ref 0.45639051  yaw_ref 3.06990730  v_ref 1.34253619  w_ref 0.89502412  t 0.86000000
 [tracking_error]  Time 0.86000000 err_sx 0.01711455 err_sy -0.00355070 err_yaw -0.01914772 t 0.86000000
[control_command] Time 0.86000000  vc 1.37676528  wc 0.82668766  t 0.86000000
[state_of_robot]  Time 0.87000000 x -0.94067235 y 0.45234739 yaw 3.09730778 v 1.37866884 w 0.82559004 t 0.87000000
[state_of_robot]  Time 0.88000000 x -0.95444552 y 0.45295773 yaw 3.10556368 v 1.37824582 w 0.82583395 t 0.88000000
[reference_point] Time 0.88000000  x_ref -0.97047263  y_ref 0.45855272  yaw_ref 3.08780352  v_ref 1.34317576  w_ref 0.89545051  t 0.88000000
 [tracking_error]  Time 0.88000000 err_sx 0.01630474 err_sy -0.00472522 err_yaw -0.01776016 t 0.88000000
[control_command] Time 0.88000000  vc 1.37578524  wc 0.82796010  t 0.88000000
[state_of_robot]  Time 0.89000000 x -0.96821903 y 0.45345419 yaw 3.11382202 v 1.37769903 w 0.82630643 t 0.89000000
[state_of_robot]  Time 0.90000000 x -0.98199071 y 0.45383674 yaw 3.12208508 v 1.37727374 w 0.82667391 t 0.90000000
[reference_point] Time 0.90000000  x_ref -0.99722974  y_ref 0.46071492  yaw_ref 3.10569974  v_ref 1.34381533  w_ref 0.89587689  t 0.90000000
 [tracking_error]  Time 0.90000000 err_sx 0.01547604 err_sy -0.00632690 err_yaw -0.01638534 t 0.90000000
[control_command] Time 0.90000000  vc 1.37476741  wc 0.82796227  t 0.90000000
[state_of_robot]  Time 0.91000000 x -0.99576083 y 0.45410539 yaw 3.13035182 v 1.37671678 w 0.82696021 t 0.91000000
[state_of_robot]  Time 0.92000000 x -1.00952712 y 0.45426015 yaw 3.13862143 v 1.37628358 w 0.82718289 t 0.92000000
[reference_point] Time 0.92000000  x_ref -1.02408874  y_ref 0.46167938  yaw_ref 3.12361728  v_ref 1.34438574  w_ref 0.89625716  t 0.92000000
 [tracking_error]  Time 0.92000000 err_sx 0.01469262 err_sy -0.00715630 err_yaw -0.01500415 t 0.92000000
[control_command] Time 0.92000000  vc 1.37377097  wc 0.83014607  t 0.92000000
[state_of_robot]  Time 0.93000000 x -1.02328990 y 0.45430104 yaw 3.14689325 v 1.37572523 w 0.82784138 t 0.93000000
[state_of_robot]  Time 0.94000000 x -1.03704696 y 0.45422812 yaw 3.15517167 v 1.37529095 w 0.82835353 t 0.94000000
[reference_point] Time 0.94000000  x_ref -1.05094773  y_ref 0.46264385  yaw_ref 3.14153482  v_ref 1.34495615  w_ref 0.89663743  t 0.94000000
 [tracking_error]  Time 0.94000000 err_sx 0.01390126 err_sy -0.00841493 err_yaw -0.01363685 t 0.94000000
[control_command] Time 0.94000000  vc 1.37275867  wc 0.83104962  t 0.94000000
[state_of_robot]  Time 0.95000000 x -1.05079860 y 0.45404137 yaw 3.16345520 v 1.37472822 w 0.82895266 t 0.95000000
[state_of_robot]  Time 0.96000000 x -1.06454260 y 0.45374084 yaw 3.17174473 v 1.37429054 w 0.82941865 t 0.96000000
[reference_point] Time 0.96000000  x_ref -1.07782911  y_ref 0.46300634  yaw_ref 3.15946186  v_ref 1.34549084  w_ref 0.89699390  t 0.96000000
 [tracking_error]  Time 0.96000000 err_sx 0.01311883 err_sy -0.00950142 err_yaw -0.01228287 t 0.96000000
[control_command] Time 0.96000000  vc 1.37172851  wc 0.83237704  t 0.96000000
[state_of_robot]  Time 0.97000000 x -1.07827926 y 0.45332653 yaw 3.18003892 v 1.37372120 w 0.83007607 t 0.97000000
[state_of_robot]  Time 0.98000000 x -1.09200632 y 0.45279852 yaw 3.18833968 v 1.37327838 w 0.83058740 t 0.98000000
[reference_point] Time 0.98000000  x_ref -1.10473287  y_ref 0.46276687  yaw_ref 3.17739841  v_ref 1.34598983  w_ref 0.89732656  t 0.98000000
 [tracking_error]  Time 0.98000000 err_sx 0.01236155 err_sy -0.01041755 err_yaw -0.01094127 t 0.98000000
[control_command] Time 0.98000000  vc 1.37071293  wc 0.83412748  t 0.98000000
[state_of_robot]  Time 0.99000000 x -1.10572410 y 0.45215678 yaw 3.19664555 v 1.37270828 w 0.83137408 t 0.99000000
[state_of_robot]  Time 1.00000000 x -1.11943038 y 0.45140145 yaw 3.20495929 v 1.37226487 w 0.83198595 t 1.00000000
[reference_point] Time 1.00000000  x_ref -1.13163663  y_ref 0.46252739  yaw_ref 3.19533496  v_ref 1.34648882  w_ref 0.89765922  t 1.00000000
 [tracking_error]  Time 1.00000000 err_sx 0.01159098 err_sy -0.01176555 err_yaw -0.00962433 t 1.00000000
[control_command] Time 1.00000000  vc 1.36967077  wc 0.83455259  t 1.00000000
[state_of_robot]  Time 1.01000000 x -1.13312549 y 0.45053247 yaw 3.21327915 v 1.37168840 w 0.83255631 t 1.01000000
[state_of_robot]  Time 1.02000000 x -1.14680715 y 0.44955000 yaw 3.22160471 v 1.37124004 w 0.83299993 t 1.02000000
[reference_point] Time 1.02000000  x_ref -1.15852753  y_ref 0.46108082  yaw_ref 3.21328815  v_ref 1.34691442  w_ref 0.89794295  t 1.02000000
 [tracking_error]  Time 1.02000000 err_sx 0.01086427 err_sy -0.01234077 err_yaw -0.00831657 t 1.02000000
[control_command] Time 1.02000000  vc 1.36864297  wc 0.83712350  t 1.02000000
[state_of_robot]  Time 1.03000000 x -1.16047568 y 0.44845401 yaw 3.22993471 v 1.37066291 w 0.83391628 t 1.03000000
[state_of_robot]  Time 1.04000000 x -1.17412885 y 0.44724471 yaw 3.23827388 v 1.37021404 w 0.83462899 t 1.04000000
[reference_point] Time 1.04000000  x_ref -1.18541842  y_ref 0.45963425  yaw_ref 3.23124134  v_ref 1.34734003  w_ref 0.89822668  t 1.04000000
 [tracking_error]  Time 1.04000000 err_sx 0.01013501 err_sy -0.01335052 err_yaw -0.00703254 t 1.04000000
[control_command] Time 1.04000000  vc 1.36761005  wc 0.83836370  t 1.04000000
[state_of_robot]  Time 1.05000000 x -1.18776701 y 0.44592204 yaw 3.24662017 v 1.36963537 w 0.83545893 t 1.05000000
[state_of_robot]  Time 1.06000000 x -1.20138789 y 0.44448619 yaw 3.25497476 v 1.36918530 w 0.83610443 t 1.06000000
[reference_point] Time 1.06000000  x_ref -1.21227391  y_ref 0.45758409  yaw_ref 3.24920161  v_ref 1.34772810  w_ref 0.89848539  t 1.06000000
 [tracking_error]  Time 1.06000000 err_sx 0.00941633 err_sy -0.01419131 err_yaw -0.00577314 t 1.06000000
[control_command] Time 1.06000000  vc 1.36656075  wc 0.83998688  t 1.06000000
[state_of_robot]  Time 1.07000000 x -1.21499183 y 0.44293710 yaw 3.26333580 v 1.36860207 w 0.83696720 t 1.07000000
[state_of_robot]  Time 1.08000000 x -1.22857655 y 0.44127503 yaw 3.27170547 v 1.36814844 w 0.83763824 t 1.08000000
[reference_point] Time 1.08000000  x_ref -1.23909400  y_ref 0.45493034  yaw_ref 3.26716898  v_ref 1.34807863  w_ref 0.89871908  t 1.08000000
 [tracking_error]  Time 1.08000000 err_sx 0.00872435 err_sy -0.01486505 err_yaw -0.00453649 t 1.08000000
[control_command] Time 1.08000000  vc 1.36552733  wc 0.84199459  t 1.08000000
[state_of_robot]  Time 1.09000000 x -1.24214239 y 0.43949992 yaw 3.28008185 v 1.36756597 w 0.83860632 t 1.09000000
[state_of_robot]  Time 1.10000000 x -1.25568711 y 0.43761203 yaw 3.28846792 v 1.36711294 w 0.83935927 t 1.10000000
[reference_point] Time 1.10000000  x_ref -1.26591409  y_ref 0.45227659  yaw_ref 3.28513635  v_ref 1.34842916  w_ref 0.89895277  t 1.10000000
 [tracking_error]  Time 1.10000000 err_sx 0.00802401 err_sy -0.01597672 err_yaw -0.00333157 t 1.10000000
[control_command] Time 1.10000000  vc 1.36447718  wc 0.84263265  t 1.10000000
[state_of_robot]  Time 1.11000000 x -1.26921105 y 0.43561129 yaw 3.29686151 v 1.36652722 w 0.84008669 t 1.11000000
[state_of_robot]  Time 1.12000000 x -1.28271193 y 0.43349802 yaw 3.30526238 v 1.36607165 w 0.84065246 t 1.12000000
[reference_point] Time 1.12000000  x_ref -1.29260531  y_ref 0.44841870  yaw_ref 3.30311541  v_ref 1.34870324  w_ref 0.89913549  t 1.12000000
 [tracking_error]  Time 1.12000000 err_sx 0.00736504 err_sy -0.01631754 err_yaw -0.00214697 t 1.12000000
[control_command] Time 1.12000000  vc 1.36343332  wc 0.84538821  t 1.12000000
[state_of_robot]  Time 1.13000000 x -1.29619008 y 0.43127214 yaw 3.31366890 v 1.36548536 w 0.84170485 t 1.13000000
[state_of_robot]  Time 1.14000000 x -1.30964327 y 0.42893404 yaw 3.32208595 v 1.36502935 w 0.84252337 t 1.14000000
[reference_point] Time 1.14000000  x_ref -1.31929653  y_ref 0.44456081  yaw_ref 3.32109446  v_ref 1.34897732  w_ref 0.89931822  t 1.14000000
 [tracking_error]  Time 1.14000000 err_sx 0.00670816 err_sy -0.01709918 err_yaw -0.00099149 t 1.14000000
[control_command] Time 1.14000000  vc 1.36239364  wc 0.84677290  t 1.14000000
[state_of_robot]  Time 1.15000000 x -1.32307182 y 0.42648361 yaw 3.33051118 v 1.36444364 w 0.84346771 t 1.15000000
[state_of_robot]  Time 1.16000000 x -1.33647349 y 0.42392123 yaw 3.33894586 v 1.36398808 w 0.84420220 t 1.16000000
[reference_point] Time 1.16000000  x_ref -1.34589433  y_ref 0.44010394  yaw_ref 3.33907809  v_ref 1.34921264  w_ref 0.89947510  t 1.16000000
 [tracking_error]  Time 1.16000000 err_sx 0.00606261 err_sy -0.01771657 err_yaw 0.00013222 t 1.16000000
[control_command] Time 1.16000000  vc 1.36133785  wc 0.84850832  t 1.16000000
[state_of_robot]  Time 1.17000000 x -1.34984861 y 0.42124680 yaw 3.34738788 v 1.36339914 w 0.84515911 t 1.17000000
[state_of_robot]  Time 1.18000000 x -1.36319491 y 0.41846075 yaw 3.35583947 v 1.36294108 w 0.84590338 t 1.18000000
[reference_point] Time 1.18000000  x_ref -1.37239870  y_ref 0.43504807  yaw_ref 3.35706628  v_ref 1.34940919  w_ref 0.89960613  t 1.18000000
 [tracking_error]  Time 1.18000000 err_sx 0.00544442 err_sy -0.01817161 err_yaw 0.00122680 t 1.18000000
[control_command] Time 1.18000000  vc 1.36029803  wc 0.85059817  t 1.18000000
[state_of_robot]  Time 1.19000000 x -1.37651271 y 0.41556298 yaw 3.36429851 v 1.36235373 w 0.84694667 t 1.19000000
[state_of_robot]  Time 1.20000000 x -1.38979979 y 0.41255396 yaw 3.37276797 v 1.36189691 w 0.84775811 t 1.20000000
[reference_point] Time 1.20000000  x_ref -1.39890308  y_ref 0.42999221  yaw_ref 3.37505447  v_ref 1.34960574  w_ref 0.89973716  t 1.20000000
 [tracking_error]  Time 1.20000000 err_sx 0.00482205 err_sy -0.01907119 err_yaw 0.00228650 t 1.20000000
[control_command] Time 1.20000000  vc 1.35924983  wc 0.85128388  t 1.20000000
[state_of_robot]  Time 1.21000000 x -1.40305646 y 0.40943355 yaw 3.38124556 v 1.36130867 w 0.84854162 t 1.21000000
[state_of_robot]  Time 1.22000000 x -1.41628049 y 0.40620228 yaw 3.38973097 v 1.36085115 w 0.84915101 t 1.22000000
[reference_point] Time 1.22000000  x_ref -1.42516294  y_ref 0.42374767  yaw_ref 3.39304921  v_ref 1.34972398  w_ref 0.89981598  t 1.22000000
 [tracking_error]  Time 1.22000000 err_sx 0.00423754 err_sy -0.01920369 err_yaw 0.00331824 t 1.22000000
[control_command] Time 1.22000000  vc 1.35819906  wc 0.85406503  t 1.22000000
[state_of_robot]  Time 1.23000000 x -1.42947220 y 0.40286003 yaw 3.39822248 v 1.36026180 w 0.85024301 t 1.23000000
[state_of_robot]  Time 1.24000000 x -1.44262934 y 0.39940739 yaw 3.40672491 v 1.35980341 w 0.85109235 t 1.24000000
[reference_point] Time 1.24000000  x_ref -1.45142279  y_ref 0.41750313  yaw_ref 3.41104396  v_ref 1.34984222  w_ref 0.89989481  t 1.24000000
 [tracking_error]  Time 1.24000000 err_sx 0.00365903 err_sy -0.01978364 err_yaw 0.00431905 t 1.24000000
[control_command] Time 1.24000000  vc 1.35716027  wc 0.85544457  t 1.24000000
[state_of_robot]  Time 1.25000000 x -1.45575223 y 0.39584420 yaw 3.41523584 v 1.35921605 w 0.85205951 t 1.25000000
[state_of_robot]  Time 1.26000000 x -1.46883866 y 0.39217104 yaw 3.42375643 v 1.35875921 w 0.85281174 t 1.26000000
[reference_point] Time 1.26000000  x_ref -1.47753179  y_ref 0.41067046  yaw_ref 3.42904067  v_ref 1.34992107  w_ref 0.89994738  t 1.26000000
 [tracking_error]  Time 1.26000000 err_sx 0.00309176 err_sy -0.02020495 err_yaw 0.00528424 t 1.26000000
[control_command] Time 1.26000000  vc 1.35610459  wc 0.85715009  t 1.26000000
[state_of_robot]  Time 1.27000000 x -1.48188894 y 0.38838779 yaw 3.43228455 v 1.35816929 w 0.85377582 t 1.27000000
[state_of_robot]  Time 1.28000000 x -1.49490082 y 0.38449507 yaw 3.44082231 v 1.35771047 w 0.85452566 t 1.28000000
[reference_point] Time 1.28000000  x_ref -1.50348994  y_ref 0.40324967  yaw_ref 3.44703936  v_ref 1.34996054  w_ref 0.89997369  t 1.28000000
 [tracking_error]  Time 1.28000000 err_sx 0.00255168 err_sy -0.02046941 err_yaw 0.00621705 t 1.28000000
[control_command] Time 1.28000000  vc 1.35506390  wc 0.85918727  t 1.28000000
[state_of_robot]  Time 1.29000000 x -1.50787461 y 0.38049275 yaw 3.44936756 v 1.35712234 w 0.85556157 t 1.29000000
[state_of_robot]  Time 1.30000000 x -1.52080812 y 0.37638150 yaw 3.45792318 v 1.35666491 w 0.85636728 t 1.30000000
[reference_point] Time 1.30000000  x_ref -1.52944808  y_ref 0.39582887  yaw_ref 3.46503804  v_ref 1.35000000  w_ref 0.90000000  t 1.30000000
 [tracking_error]  Time 1.30000000 err_sx 0.00201088 err_sy -0.02118503 err_yaw 0.00711486 t 1.30000000
[control_command] Time 1.30000000  vc 1.35402177  wc 0.85979468  t 1.30000000
[state_of_robot]  Time 1.31000000 x -1.53370164 y 0.37216117 yaw 3.46648685 v 1.35607755 w 0.85712893 t 1.31000000
[state_of_robot]  Time 1.32000000 x -1.54655298 y 0.36783246 yaw 3.47505814 v 1.35562071 w 0.85772132 t 1.32000000
[reference_point] Time 1.32000000  x_ref -1.55504802  y_ref 0.38724732  yaw_ref 3.48303804  v_ref 1.34996054  w_ref 0.89997369  t 1.32000000
 [tracking_error]  Time 1.32000000 err_sx 0.00150358 err_sy -0.02113863 err_yaw 0.00797990 t 1.32000000
[control_command] Time 1.32000000  vc 1.35296770  wc 0.86248067  t 1.32000000
[state_of_robot]  Time 1.33000000 x -1.55936242 y 0.36339524 yaw 3.48363535 v 1.35503115 w 0.85877895 t 1.33000000
[state_of_robot]  Time 1.34000000 x -1.57212778 y 0.35885030 yaw 3.49222314 v 1.35457261 w 0.85960156 t 1.34000000
[reference_point] Time 1.34000000  x_ref -1.58064796  y_ref 0.37866577  yaw_ref 3.50103804  v_ref 1.34992107  w_ref 0.89994738  t 1.34000000
 [tracking_error]  Time 1.34000000 err_sx 0.00100548 err_sy -0.02154611 err_yaw 0.00881490 t 1.34000000
[control_command] Time 1.34000000  vc 1.35193203  wc 0.86374277  t 1.34000000
[state_of_robot]  Time 1.35000000 x -1.58484934 y 0.35419748 yaw 3.50081916 v 1.35398581 w 0.86052183 t 1.35000000
[state_of_robot]  Time 1.36000000 x -1.59752493 y 0.34943754 yaw 3.50942438 v 1.35352942 w 0.86123759 t 1.36000000
[reference_point] Time 1.36000000  x_ref -1.60604100  y_ref 0.36951311  yaw_ref 3.51903738  v_ref 1.34984222  w_ref 0.89989481  t 1.36000000
 [tracking_error]  Time 1.36000000 err_sx 0.00051784 err_sy -0.02180100 err_yaw 0.00961300 t 1.36000000
[control_command] Time 1.36000000  vc 1.35087791  wc 0.86531267  t 1.36000000
[state_of_robot]  Time 1.37000000 x -1.61015484 y 0.34457035 yaw 3.51803675 v 1.35294019 w 0.86214317 t 1.37000000
[state_of_robot]  Time 1.38000000 x -1.62273688 y 0.33959672 yaw 3.52665819 v 1.35248191 w 0.86284750 t 1.38000000
[reference_point] Time 1.38000000  x_ref -1.63122715  y_ref 0.35978935  yaw_ref 3.53703607  v_ref 1.34972398  w_ref 0.89981598  t 1.38000000
 [tracking_error]  Time 1.38000000 err_sx 0.00005649 err_sy -0.02190488 err_yaw 0.01037788 t 1.38000000
[control_command] Time 1.38000000  vc 1.34983695  wc 0.86719780  t 1.38000000
[state_of_robot]  Time 1.39000000 x -1.63527133 y 0.33451653 yaw 3.53528666 v 1.35189414 w 0.86381423 t 1.39000000
[state_of_robot]  Time 1.40000000 x -1.64775605 y 0.32933063 yaw 3.54392480 v 1.35143699 w 0.86456614 t 1.40000000
[reference_point] Time 1.40000000  x_ref -1.65641330  y_ref 0.35006559  yaw_ref 3.55503475  v_ref 1.34960574  w_ref 0.89973716  t 1.40000000
 [tracking_error]  Time 1.40000000 err_sx -0.00040274 err_sy -0.02246607 err_yaw 0.01110995 t 1.40000000
[control_command] Time 1.40000000  vc 1.34880026  wc 0.86763543  t 1.40000000
[state_of_robot]  Time 1.41000000 x -1.66019130 y 0.32403887 yaw 3.55257046 v 1.35085105 w 0.86524820 t 1.41000000
[state_of_robot]  Time 1.42000000 x -1.67257497 y 0.31864214 yaw 3.56122295 v 1.35039532 w 0.86577870 t 1.42000000
[reference_point] Time 1.42000000  x_ref -1.68113115  y_ref 0.33922114  yaw_ref 3.57302949  v_ref 1.34940919  w_ref 0.89960613  t 1.42000000
 [tracking_error]  Time 1.42000000 err_sx -0.00083351 err_sy -0.02227125 err_yaw 0.01180655 t 1.42000000
[control_command] Time 1.42000000  vc 1.34774217  wc 0.87013901  t 1.42000000
[state_of_robot]  Time 1.43000000 x -1.68490731 y 0.31314033 yaw 3.56988073 v 1.34980573 w 0.86674765 t 1.43000000
[state_of_robot]  Time 1.44000000 x -1.69718620 y 0.30753439 yaw 3.57854821 v 1.34934716 w 0.86750129 t 1.44000000
[reference_point] Time 1.44000000  x_ref -1.70584900  y_ref 0.32837669  yaw_ref 3.59102424  v_ref 1.34921264  w_ref 0.89947510  t 1.44000000
 [tracking_error]  Time 1.44000000 err_sx -0.00125248 err_sy -0.02253612 err_yaw 0.01247603 t 1.44000000
[control_command] Time 1.44000000  vc 1.34670767  wc 0.87120393  t 1.44000000
[state_of_robot]  Time 1.45000000 x -1.70941188 y 0.30182418 yaw 3.58722322 v 1.34876061 w 0.86832410 t 1.45000000
[state_of_robot]  Time 1.46000000 x -1.72158228 y 0.29601066 yaw 3.59590646 v 1.34830440 w 0.86896406 t 1.46000000
[reference_point] Time 1.46000000  x_ref -1.73030609  y_ref 0.31698409  yaw_ref 3.60901571  v_ref 1.34897732  w_ref 0.89931822  t 1.46000000
 [tracking_error]  Time 1.46000000 err_sx -0.00166233 err_sy -0.02265450 err_yaw 0.01310924 t 1.46000000
[control_command] Time 1.46000000  vc 1.34565266  wc 0.87256409  t 1.46000000
[state_of_robot]  Time 1.47000000 x -1.73369763 y 0.29009368 yaw 3.60459610 v 1.34771512 w 0.86976407 t 1.47000000
[state_of_robot]  Time 1.48000000 x -1.74575584 y 0.28407428 yaw 3.61329374 v 1.34725680 w 0.87038629 t 1.48000000
[reference_point] Time 1.48000000  x_ref -1.75450242  y_ref 0.30504336  yaw_ref 3.62700390  v_ref 1.34870324  w_ref 0.89913549  t 1.48000000
 [tracking_error]  Time 1.48000000 err_sx -0.00204738 err_sy -0.02262770 err_yaw 0.01371015 t 1.48000000
[control_command] Time 1.48000000  vc 1.34460848  wc 0.87422847  t 1.48000000
[state_of_robot]  Time 1.49000000 x -1.75775716 y 0.27795232 yaw 3.62199761 v 1.34666828 w 0.87124011 t 1.49000000
[state_of_robot]  Time 1.50000000 x -1.76969952 y 0.27172885 yaw 3.63071001 v 1.34621055 w 0.87190419 t 1.50000000
[reference_point] Time 1.50000000  x_ref -1.77869876  y_ref 0.29310262  yaw_ref 3.64499209  v_ref 1.34842916  w_ref 0.89895277  t 1.50000000
 [tracking_error]  Time 1.50000000 err_sx -0.00242797 err_sy -0.02306359 err_yaw 0.01428208 t 1.50000000
[control_command] Time 1.50000000  vc 1.34357321  wc 0.87443456  t 1.50000000
